CustomerID,Recency,Frequency,Monetary,Cluster
15838.0,64,9,23307.78,2
15839.0,183,1,258.13,0
15840.0,1,1,113.82,3
15841.0,220,2,613.26,1
15843.0,100,1,118.95000000000002,0
15845.0,193,2,643.84,1
15847.0,334,1,208.59,0
15852.0,188,1,57.5,0
15854.0,213,3,432.18,1
15855.0,96,1,132.18,0
15856.0,34,14,9364.130000000001,2
15858.0,31,2,654.15,1
15860.0,156,4,622.16,1
15862.0,333,2,527.38,0
15864.0,245,2,1064.14,1
15865.0,2,2,603.85,3
15867.0,37,5,1154.28,1
15869.0,160,2,149.64,0
15870.0,153,1,351.44,0
15874.0,129,3,3480.1800000000003,1
15877.0,121,1,251.02,0
15880.0,578,1,329.03000000000003,0
15881.0,425,1,114.45000000000002,0
15882.0,547,2,371.32000000000005,0
15883.0,152,2,396.48,0
15885.0,124,3,379.35,1
15886.0,62,1,181.09,0
15889.0,187,2,420.07,0
15894.0,578,1,151.44,0
15898.0,121,3,902.53,1
15899.0,547,1,56.25,0
15901.0,126,1,110.49,0
15903.0,30,1,1405.2,1
15904.0,333,1,164.68,0
15906.0,250,2,862.32,1
15907.0,182,1,405.13,0
15910.0,90,4,553.4,1
15916.0,91,5,859.72,1
15917.0,190,1,123.1,0
15918.0,308,1,192.23,0
15919.0,547,1,214.07999999999998,0
15920.0,126,4,167.5,1
15922.0,698,1,369.5,0
15923.0,667,1,127.08,0
15930.0,276,1,426.63,0
15932.0,2,4,1226.1,3
15935.0,7,1,308.82,3
15937.0,184,1,145.35,0
15938.0,221,1,105.0,0
15939.0,5,6,3563.13,2
15940.0,343,1,35.8,0
15944.0,130,1,325.1,0
15945.0,455,1,181.0,0
15948.0,333,1,311.0,0
15950.0,122,1,418.29,0
15951.0,333,1,333.05,0
15952.0,183,3,549.26,1
15953.0,6,5,1075.73,3
15955.0,31,7,2062.4900000000002,2
15957.0,122,1,428.89,0
15965.0,30,3,658.32,1
15969.0,152,2,443.7,1
15970.0,100,1,314.1,0
15971.0,2,6,1680.95,2
15973.0,486,1,307.82000000000005,0
15974.0,6,4,1633.49,3
15976.0,281,1,209.99,0
15980.0,2,2,1638.68,3
15981.0,7,2,790.8,3
15983.0,455,2,813.65,1
15984.0,152,5,1188.11,1
15985.0,125,1,242.84,0
15986.0,91,1,168.12,0
15987.0,33,3,525.8900000000001,1
15992.0,182,1,41.989999999999995,0
15993.0,183,3,669.71,1
15996.0,2,2,416.07,3
15998.0,275,2,1439.65,1
16000.0,152,3,12393.7,1
16003.0,61,2,941.47,1
16005.0,66,1,120.49000000000001,0
16006.0,6,1,101.4,3
16007.0,5,3,1477.71,3
16009.0,153,2,524.35,1
16010.0,129,3,392.4,1
16011.0,3,9,2193.56,2
16012.0,156,3,1415.29,1
16013.0,3,26,19403.16,2
16014.0,65,2,393.20000000000005,1
16015.0,182,1,203.1,0
16016.0,182,3,784.11,1
16018.0,5,1,161.9,3
16019.0,163,2,723.35,1
16020.0,215,1,518.8,0
16025.0,61,1,439.65999999999997,0
16027.0,70,3,595.87,1
16029.0,31,33,48851.67,2
16030.0,284,1,331.24,0
16031.0,124,2,547.9,1
16033.0,6,9,4315.11,2
16034.0,40,1,153.6,0
16037.0,131,1,303.00000000000006,0
16038.0,302,1,78.45,0
16040.0,215,1,437.37,0
16041.0,91,1,426.6,0
16042.0,40,1,24.95,0
16043.0,6,3,466.14000000000004,3
16045.0,3,2,406.85,3
16048.0,698,2,256.44,0
16053.0,94,2,1511.95,1
16055.0,281,1,134.8,0
16057.0,6,5,860.25,3
16059.0,215,2,223.55,0
16062.0,7,2,578.18,3
16065.0,455,1,367.14,0
16066.0,92,3,1070.99,1
16070.0,153,1,686.85,0
16076.0,31,5,1192.3,1
16078.0,342,1,79.2,0
16080.0,69,1,130.26,0
16081.0,158,2,581.84,1
16085.0,1,1,120.33,3
16086.0,31,3,711.59,1
16091.0,126,1,157.81,0
16094.0,61,3,761.3,1
16098.0,158,4,1132.79,1
16102.0,278,2,1392.8400000000001,1
16103.0,188,3,638.44,1
16104.0,92,1,298.21,0
16105.0,221,1,336.96,0
16106.0,215,1,108.38,0
16107.0,30,3,1353.74,1
16109.0,220,2,611.88,1
16110.0,343,1,404.0,0
16112.0,71,3,159.18,0
16113.0,96,1,161.38,0
16115.0,5,2,312.21,3
16116.0,6,1,612.78,3
16117.0,280,1,232.21,0
16119.0,333,1,113.88000000000001,0
16120.0,31,4,1309.14,1
16121.0,128,1,285.94,0
16122.0,40,2,249.84,0
16125.0,517,1,289.35,0
16126.0,61,2,3533.7200000000003,1
16128.0,275,2,666.82,1
16133.0,30,14,5523.83,2
16136.0,31,2,566.04,1
16140.0,215,2,725.18,1
16141.0,2,1,620.4,3
16142.0,251,1,535.34,0
16143.0,36,4,1594.15,1
16144.0,160,1,175.2,0
16145.0,4,5,1686.04,2
16146.0,218,1,75.0,0
16149.0,213,1,116.84,0
16150.0,2,3,1177.47,3
16153.0,158,2,485.09000000000003,1
16156.0,34,4,1004.0500000000001,1
16159.0,283,1,348.2,0
16160.0,215,1,223.49999999999997,0
16161.0,31,6,1570.72,2
16162.0,341,1,37.4,0
16163.0,455,1,441.6,0
16168.0,4,12,2104.78,2
16169.0,61,2,918.17,1
16170.0,96,2,635.31,1
16171.0,31,1,73.2,0
16172.0,7,4,788.24,3
16173.0,93,3,747.7,1
16174.0,34,2,626.35,1
16175.0,185,1,300.7,0
16179.0,62,1,215.83,0
16180.0,247,2,2730.88,1
16182.0,337,1,2327.0,1
16183.0,276,1,338.71000000000004,0
16184.0,6,3,620.88,3
16186.0,6,7,2402.92,2
16187.0,122,4,1533.56,1
16188.0,37,1,151.65,0
16191.0,39,4,1606.8400000000001,1
16200.0,213,1,518.3,0
16201.0,182,1,509.4,0
16203.0,1,2,385.3,3
16205.0,91,3,645.28,1
16206.0,156,1,121.11,0
16209.0,2,4,926.42,3
16210.0,67,11,15447.19,2
16211.0,2,1,547.02,3
16212.0,342,1,498.15000000000003,0
16214.0,341,1,206.7,0
16217.0,311,1,183.0,0
16218.0,61,2,920.5,1
16221.0,99,3,860.86,1
16224.0,251,1,167.47,0
16225.0,161,2,416.61,0
16229.0,36,1,358.2,0
16230.0,280,2,542.03,1
16232.0,128,2,366.47,0
16233.0,486,1,147.39999999999998,0
16235.0,40,2,429.5,1
16239.0,280,1,347.9,0
16241.0,1,9,1437.69,2
16242.0,97,5,2591.9700000000003,1
16243.0,183,1,194.15,0
16244.0,6,2,1522.75,3
16245.0,64,1,315.72,0
16248.0,92,1,152.94,0
16250.0,698,1,226.14,0
16253.0,245,1,1983.46,1
16255.0,160,5,1446.71,1
16258.0,247,2,1787.26,1
16261.0,159,1,252.52,0
16265.0,131,4,2394.36,1
16271.0,152,2,314.42,0
16274.0,698,1,351.75,0
16282.0,254,1,168.3,0
16283.0,33,4,1293.0,1
16284.0,122,1,422.43,0
16292.0,64,1,302.25,0
16293.0,93,3,703.34,1
16295.0,1,2,692.3,3
16298.0,188,1,114.3,0
16302.0,217,1,233.22,0
16303.0,71,1,827.1800000000001,1
16306.0,39,4,616.35,1
16308.0,189,2,1600.0,1
16313.0,182,1,106.53,0
16316.0,99,5,1586.77,1
16317.0,3,2,770.89,3
16318.0,244,1,328.15,0
16319.0,189,1,404.40000000000003,0
16320.0,67,1,852.68,1
16321.0,162,2,135.9,0
16322.0,121,2,326.75,0
16324.0,278,2,253.22,0
16325.0,129,2,416.02000000000004,1
16326.0,92,7,1691.0,2
16327.0,578,1,535.6,0
16332.0,30,5,984.01,1
16333.0,125,14,20637.36,2
16337.0,275,1,151.05,0
16338.0,218,1,214.79999999999998,0
16344.0,248,1,101.10000000000001,0
16347.0,275,1,436.79,0
16348.0,153,4,708.8,1
16350.0,71,2,812.17,1
16351.0,40,1,153.9,0
16352.0,303,1,204.92000000000002,0
16353.0,10,12,3404.21,2
16354.0,154,1,29.700000000000003,0
16356.0,161,1,102.0,0
16357.0,67,2,538.83,1
16358.0,121,3,1355.1000000000001,1
16359.0,10,8,1520.35,2
16360.0,2,4,2485.56,3
16362.0,31,5,709.99,1
16365.0,4,5,619.22,3
16367.0,303,2,800.67,1
16368.0,30,2,479.91,1
16370.0,66,1,271.04,0
16372.0,183,2,355.73,0
16374.0,245,1,312.53000000000003,0
16376.0,333,1,112.75999999999999,0
16378.0,190,2,220.1,0
16379.0,213,2,1225.44,1
16380.0,92,1,1743.1499999999999,1
16384.0,32,1,175.4,0
16385.0,62,3,554.86,1
16386.0,30,1,241.47,0
16389.0,342,1,119.65,0
16393.0,128,7,1573.03,1
16394.0,221,1,306.89,0
16395.0,62,1,212.8,0
16398.0,126,1,535.85,0
16400.0,185,1,303.93,0
16401.0,120,2,789.8299999999999,1
16402.0,578,1,205.65,0
16405.0,70,2,167.25,0
16407.0,37,1,60.0,0
16409.0,4,3,1370.66,3
16411.0,578,1,128.55,0
16414.0,252,1,50.8,0
16418.0,124,1,222.45000000000002,0
16419.0,99,3,629.02,1
16422.0,31,20,14663.57,2
16424.0,339,1,133.56,0
16425.0,70,1,302.7,0
16426.0,124,8,1442.28,2
16431.0,67,1,288.68,0
16432.0,184,1,287.4,0
16433.0,30,1,184.26,0
16434.0,61,3,598.15,1
16438.0,243,2,264.72,0
16440.0,61,4,2537.31,1
16441.0,275,1,170.2,0
16442.0,121,1,176.87,0
16444.0,216,1,301.32,0
16445.0,183,1,230.51,0
16446.0,90,1,168469.6,1
16449.0,252,1,416.69,0
16454.0,184,1,5.9,0
16455.0,154,4,1088.7,1
16456.0,192,3,1694.0900000000001,1
16457.0,220,1,208.36,0
16458.0,2,8,1587.22,2
16460.0,30,1,302.62,0
16462.0,158,2,68.0,0
16466.0,5,2,440.63,3
16469.0,160,2,268.3,0
16471.0,69,1,223.95000000000002,0
16473.0,163,1,149.41,0
16474.0,32,4,778.3000000000001,1
16475.0,2,2,395.0,3
16477.0,69,4,1311.65,1
16478.0,184,2,235.9,0
16484.0,308,1,285.7,0
16488.0,183,1,144.23000000000002,0
16495.0,130,3,648.26,1
16496.0,333,1,414.48,0
16497.0,71,1,279.3,0
16498.0,338,1,9.75,0
16499.0,425,1,218.10000000000002,0
16500.0,213,3,138.06,0
16503.0,97,1,251.6,0
16505.0,122,1,777.6,0
16510.0,667,1,248.1,0
16513.0,213,2,211.8,0
16515.0,4,4,1247.3600000000001,3
16516.0,91,1,101.69999999999999,0
16517.0,161,1,162.7,0
16518.0,92,1,293.62,0
16519.0,455,1,103.7,0
16520.0,188,2,749.41,1
16523.0,32,8,3469.85,2
16525.0,10,15,7795.37,2
16528.0,182,1,244.41,0
16529.0,307,1,455.25,0
16531.0,247,2,422.91,0
16532.0,224,1,1910.4,1
16533.0,304,1,364.22,0
16535.0,243,1,593.75,0
16539.0,152,3,1083.91,1
16546.0,667,1,299.40000000000003,0
16549.0,32,5,1815.19,2
16550.0,158,2,942.08,1
16551.0,163,3,922.12,1
16552.0,37,2,379.73,1
16553.0,69,3,1182.5,1
16554.0,10,2,314.11,3
16555.0,244,1,133.91,0
16556.0,129,2,1075.49,1
16558.0,38,9,3085.38,2
16561.0,31,2,511.12,1
16565.0,425,1,173.7,0
16567.0,163,1,557.5600000000001,0
16569.0,182,1,124.2,0
16570.0,153,3,1185.4,1
16571.0,283,1,436.68,0
16572.0,34,3,1009.6,1
16581.0,66,1,105.84,0
16583.0,698,1,233.45,0
16586.0,221,1,463.95,0
16589.0,338,1,117.68,0
16591.0,304,1,213.5,0
16592.0,91,6,1919.63,1
16593.0,280,1,185.9,0
16595.0,92,1,360.16,0
16596.0,486,1,120.65,0
16597.0,213,1,90.04,0
16600.0,213,2,366.18,0
16602.0,275,1,528.08,0
16603.0,93,1,296.62,0
16607.0,1,5,842.48,3
16609.0,4,3,1439.47,3
16610.0,250,1,75.66,0
16611.0,188,1,129.49,0
16612.0,3,4,1187.66,3
16614.0,66,1,506.19,0
16616.0,218,1,210.10000000000002,0
16618.0,122,1,1206.3,1
16620.0,182,1,83.2,0
16621.0,128,2,490.7,1
16623.0,129,1,129.45,0
16625.0,69,1,333.08,0
16626.0,90,6,1618.74,1
16628.0,61,2,920.47,1
16629.0,246,1,227.68,0
16633.0,5,1,255.8,3
16634.0,340,2,217.9,0
16637.0,62,3,850.85,1
16638.0,161,3,387.18,1
16639.0,122,1,786.36,0
16642.0,213,1,380.6,0
16643.0,129,1,487.51,0
16644.0,36,1,722.41,1
16652.0,1,4,5277.22,2
16654.0,219,2,262.8,0
16655.0,10,3,1844.38,3
16656.0,4,7,3587.44,2
16658.0,547,1,123.24,0
16659.0,280,1,39.12,0
16665.0,364,1,135.39999999999998,0
16667.0,304,1,366.78,0
16668.0,66,2,145.98,0
16670.0,40,4,2022.8600000000001,1
16671.0,30,2,309.39,1
16672.0,7,9,3865.0,2
16674.0,305,1,115.1,0
16676.0,67,3,1262.88,1
16678.0,3,7,2076.85,2
16679.0,486,1,129.75,0
16682.0,124,4,921.08,1
16684.0,213,7,36992.9,2
16685.0,92,2,324.24,0
16686.0,162,2,738.0699999999999,1
16688.0,62,2,329.45,1
16693.0,304,1,324.45,0
16696.0,67,2,440.1,1
16697.0,7,1,112.75,3
16700.0,4,6,2121.41,2
16701.0,10,6,2646.31,2
16705.0,7,5,5733.45,2
16706.0,303,2,239.82,0
16709.0,129,2,1270.43,1
16710.0,67,3,817.79,1
16711.0,70,2,680.2,1
16712.0,36,5,1494.16,1
16713.0,7,5,2222.09,2
16714.0,220,1,15.0,0
16716.0,343,1,734.4000000000001,0
16717.0,153,3,1033.91,1
16718.0,578,1,606.0500000000001,0
16719.0,224,2,583.18,1
16722.0,96,6,2137.76,1
16723.0,93,1,165.0,0
16725.0,70,4,443.57,1
16727.0,425,1,256.32,0
16729.0,7,9,3040.51,2
16732.0,122,1,603.75,0
16735.0,101,3,1503.59,1
16743.0,6,5,1416.1100000000001,2
16744.0,183,2,271.4,0
16745.0,3,10,4010.88,2
16746.0,3,5,2164.87,2
16747.0,276,2,836.06,1
16748.0,101,4,1249.2,1
16750.0,64,1,98.38,0
16751.0,91,1,1764.72,1
16752.0,667,1,207.5,0
16753.0,1,1,223.92000000000002,3
16754.0,666,1,2002.4,1
16756.0,97,1,239.4,0
16758.0,215,1,369.34000000000003,0
16759.0,91,3,789.79,1
16761.0,246,1,316.62,0
16764.0,122,5,1225.23,1
16766.0,38,2,1145.6,1
16767.0,66,7,2158.58,2
16770.0,667,1,130.8,0
16771.0,99,4,1796.05,1
16774.0,276,1,119.32,0
16775.0,94,3,453.23,1
16776.0,62,1,371.54,0
16778.0,69,1,93.18,0
16779.0,10,12,5376.71,2
16781.0,667,1,311.25,0
16782.0,161,4,769.6500000000001,1
16788.0,125,1,299.92,0
16789.0,333,1,80.8,0
16790.0,30,5,1454.17,1
16791.0,40,6,1553.88,2
16792.0,311,2,110.38000000000001,0
16794.0,5,3,442.21999999999997,3
16795.0,455,1,414.88,0
16796.0,32,1,305.62,0
16801.0,38,1,751.9,1
16803.0,215,1,332.3,0
16806.0,281,1,169.13,0
16807.0,128,1,280.6,0
16808.0,68,2,288.42,0
16809.0,92,1,149.68,0
16811.0,213,1,232.3,0
16813.0,246,3,376.57,1
16814.0,7,7,1944.07,2
16817.0,38,7,1474.8500000000001,2
16818.0,96,4,1165.56,1
16820.0,216,1,497.61,0
16825.0,158,2,775.1800000000001,1
16828.0,155,1,15.0,0
16829.0,187,1,197.22,0
16830.0,334,1,325.91,0
16832.0,127,2,121.4,0
16833.0,101,2,744.72,1
16835.0,278,2,180.85,0
16837.0,31,6,2219.68,2
16839.0,2,16,8470.8,2
16841.0,67,3,934.56,1
16842.0,70,2,866.95,1
16843.0,7,5,2841.88,2
16849.0,188,1,124.57,0
16850.0,71,1,332.41,0
16851.0,213,1,102.99000000000001,0
16858.0,547,1,375.69000000000005,0
16861.0,31,2,173.76,0
16863.0,122,2,502.8,1
16866.0,65,2,153.95,0
16871.0,32,1,329.44,0
16872.0,127,1,388.36,0
16873.0,92,5,6576.74,2
16875.0,254,2,1326.13,1
16877.0,65,1,111.23,0
16880.0,65,5,1340.25,1
16881.0,245,1,432.0,0
16882.0,245,1,489.41999999999996,0
16883.0,219,2,272.48,0
16884.0,303,2,429.84000000000003,0
16887.0,244,1,192.32999999999998,0
16889.0,68,2,1228.61,1
16891.0,121,4,566.12,1
16892.0,61,4,369.04,1
16893.0,486,1,145.93,0
16895.0,184,1,202.27,0
16898.0,547,1,112.08,0
16899.0,32,2,379.18,1
16900.0,154,1,752.6800000000001,0
16903.0,61,1,363.2,0
16904.0,61,7,1570.81,2
16905.0,243,2,589.1,1
16906.0,188,2,293.99,0
16907.0,60,2,449.69,1
16910.0,93,3,433.3,1
16912.0,30,4,1017.0,1
16914.0,275,1,183.76,0
16915.0,221,3,340.49,1
16916.0,667,1,196.43,0
16917.0,130,1,391.52,0
16918.0,154,4,755.24,1
16919.0,7,5,1010.08,3
16921.0,92,1,154.18,0
16923.0,65,9,4035.95,2
16924.0,184,1,252.54,0
16926.0,639,1,230.25,0
16927.0,130,1,123.35,0
16928.0,33,8,1074.3899999999999,2
16929.0,157,4,740.6,1
16930.0,304,2,205.45000000000002,0
16931.0,68,7,1383.65,2
16933.0,121,1,338.5,0
16938.0,5,3,2701.9300000000003,3
16942.0,183,5,1006.39,1
16943.0,6,1,172.1,3
16945.0,1,9,1939.8,2
16949.0,158,3,773.58,1
16950.0,156,2,778.41,1
16951.0,131,1,1053.79,1
16953.0,91,1,20.8,0
16954.0,62,4,910.2,1
16955.0,127,4,518.67,1
16957.0,283,1,114.84,0
16960.0,62,3,507.05,1
16963.0,219,1,110.55000000000001,0
16966.0,333,1,385.79999999999995,0
16967.0,280,1,319.02,0
16968.0,213,1,186.12,0
16969.0,339,1,397.36,0
16971.0,334,1,357.21,0
16979.0,61,2,534.38,1
16982.0,62,1,384.06,0
16983.0,5,3,726.5,3
16984.0,2,2,4459.52,3
16985.0,2,4,1977.98,3
16986.0,61,2,1873.2,1
16987.0,181,1,223.68,0
16988.0,243,1,126.12,0
16989.0,4,4,1029.3,3
16990.0,220,1,179.0,0
16992.0,275,2,728.71,1
16996.0,64,3,1087.02,1
16997.0,284,1,78.0,0
16998.0,131,1,90.0,0
17001.0,90,4,1376.78,1
17002.0,128,1,480.46000000000004,0
17004.0,124,1,905.6,1
17006.0,121,2,355.91,0
17007.0,97,2,250.66,0
17011.0,91,1,270.9,0
17014.0,153,3,583.4300000000001,1
17015.0,30,2,793.13,1
17017.0,152,5,2164.22,1
17019.0,547,1,358.82,0
17022.0,122,1,71.0,0
17024.0,218,2,56.25,0
17025.0,62,3,357.77,1
17026.0,158,2,154.82999999999998,0
17027.0,342,1,13.2,0
17030.0,154,1,146.87,0
17031.0,126,1,225.95,0
17033.0,97,1,300.29999999999995,0
17035.0,129,2,433.53000000000003,1
17038.0,91,1,112.4,0
17042.0,64,4,814.4,1
17043.0,153,1,641.36,0
17045.0,187,2,148.35,0
17046.0,218,1,642.02,0
17048.0,10,2,760.4,3
17049.0,97,5,2672.37,1
17050.0,191,4,2524.7,1
17052.0,30,1,399.09,0
17053.0,337,1,498.48,0
17054.0,30,2,463.08,1
17059.0,61,2,1565.65,1
17061.0,220,1,484.12000000000006,0
17062.0,455,2,289.39,0
17064.0,1,2,711.5,3
17068.0,184,6,1139.8,1
17069.0,30,5,1826.93,2
17071.0,2,5,1587.3500000000001,3
17076.0,38,3,841.0799999999999,1
17078.0,274,2,378.2,0
17082.0,183,1,1366.91,1
17083.0,100,1,691.36,0
17084.0,244,2,2747.9900000000002,1
17085.0,125,3,1040.99,1
17086.0,91,4,1482.51,1
17088.0,30,2,622.5600000000001,1
17090.0,2,3,1023.2,3
17091.0,122,7,2727.4900000000002,2
17092.0,161,2,629.32,1
17095.0,101,1,313.15,0
17096.0,1,1,263.61,3
17097.0,152,2,318.87,0
17101.0,61,1,471.0,0
17105.0,192,2,665.78,1
17107.0,156,4,6209.12,1
17109.0,61,3,307.53,1
17114.0,101,4,469.97,1
17115.0,66,2,527.48,1
17119.0,31,2,606.91,1
17122.0,3,1,138.32,3
17123.0,338,1,345.29999999999995,0
17124.0,158,1,294.24,0
17126.0,65,4,689.73,1
17128.0,101,1,157.09,0
17131.0,183,2,1180.73,1
17133.0,160,3,2194.9700000000003,1
17135.0,303,3,400.0,1
17138.0,99,1,380.5,0
17139.0,2,5,4587.38,2
17140.0,190,1,454.12,0
17144.0,120,1,388.68,0
17147.0,343,1,409.5,0
17157.0,302,1,157.54000000000002,0
17158.0,153,1,568.42,0
17160.0,7,3,1599.98,3
17162.0,30,9,1417.08,2
17164.0,34,6,1721.51,2
17166.0,334,1,78.75,0
17169.0,96,1,308.68,0
17173.0,1,3,1239.16,3
17174.0,189,1,59.9,0
17175.0,5,1,302.62,3
17180.0,7,2,307.36,3
17181.0,698,1,155.52,0
17183.0,153,2,1343.8400000000001,1
17186.0,62,1,72.0,0
17188.0,61,3,1252.38,1
17190.0,1,1,249.74,3
17191.0,30,7,2093.68,2
17193.0,1,3,190.96,3
17194.0,38,1,10.0,0
17197.0,61,1,1013.01,1
17198.0,455,2,521.66,0
17203.0,62,4,2260.81,1
17204.0,7,1,461.25,3
17211.0,5,3,808.47,3
17213.0,486,1,312.90000000000003,0
17214.0,62,3,488.07,1
17218.0,32,6,1086.14,2
17219.0,122,1,114.23,0
17220.0,187,6,1142.75,1
17221.0,274,2,334.48,0
17222.0,215,1,328.65,0
17223.0,312,2,416.89,0
17226.0,253,1,393.49,0
17227.0,62,2,249.36,0
17228.0,154,4,911.64,1
17229.0,246,1,161.05,0
17230.0,312,1,675.0,0
17231.0,128,4,1341.39,1
17232.0,152,1,209.73,0
17233.0,244,1,190.88,0
17234.0,66,1,149.89000000000001,0
17235.0,667,1,341.9,0
17236.0,37,2,244.73000000000002,0
17238.0,30,8,1955.9,2
17242.0,5,1,709.44,3
17243.0,30,13,4289.41,2
17248.0,33,1,318.65,0
17250.0,182,1,219.32,0
17251.0,364,1,269.83,0
17252.0,188,1,337.01,0
17254.0,213,1,102.13,0
17259.0,547,1,367.95,0
17262.0,486,1,268.86,0
17265.0,5,1,377.84000000000003,3
17266.0,152,2,183.52,0
17267.0,246,2,317.2,0
17268.0,4,3,311.48,3
17274.0,244,1,107.82,0
17278.0,7,1,246.04,3
17282.0,337,1,687.0,0
17284.0,33,3,1147.52,1
17287.0,341,3,367.94,1
17288.0,341,1,127.30000000000001,0
17289.0,5,3,931.02,3
17290.0,182,1,164.18,0
17291.0,253,1,550.8000000000001,0
17293.0,1,7,1257.58,2
17295.0,30,3,547.0,1
17298.0,156,1,107.63999999999999,0
17299.0,32,1,297.36,0
17302.0,94,3,876.8100000000001,1
17306.0,130,5,2361.3,1
17309.0,216,1,82.75,0
17312.0,156,2,399.5,0
17313.0,122,1,2328.84,1
17314.0,1,3,1348.75,3
17315.0,6,14,2397.43,2
17317.0,32,1,2027.94,1
17320.0,547,1,450.92,0
17321.0,276,2,657.16,1
17323.0,92,3,412.71,1
17324.0,10,2,702.23,3
17325.0,252,1,96.8,0
17330.0,276,1,264.9,0
17331.0,125,1,175.2,0
17334.0,70,2,307.02,0
17337.0,5,4,1981.06,3
17338.0,10,2,1367.08,3
17339.0,185,2,243.36,0
17340.0,33,6,9190.58,2
17341.0,187,3,682.29,1
17345.0,155,1,155.8,0
17346.0,1,5,842.57,3
17348.0,30,2,318.38,1
17350.0,333,2,394.98,0
17351.0,38,2,358.45,1
17353.0,126,2,1740.0,1
17356.0,343,1,178.22,0
17358.0,100,1,119.15,0
17360.0,127,1,320.9,0
17361.0,188,1,218.92,0
17362.0,284,1,150.0,0
17364.0,10,6,2645.79,2
17365.0,40,2,742.66,1
17368.0,153,3,750.87,1
17370.0,124,1,117.36,0
17372.0,62,4,665.95,1
17374.0,220,2,495.77,1
17376.0,343,1,105.85,0
17377.0,32,10,2168.39,2
17381.0,3,22,17101.25,2
17382.0,215,1,65.4,0
17383.0,212,1,193.39000000000001,0
17384.0,250,1,227.65,0
17386.0,302,3,1145.02,1
17387.0,183,1,309.14,0
17388.0,6,1,381.6,3
17389.0,10,16,20486.0,2
17392.0,192,1,145.5,0
17394.0,250,1,203.86999999999998,0
17396.0,276,2,2431.5,1
17400.0,217,1,791.22,0
17402.0,91,5,1285.95,1
17403.0,275,1,263.92,0
17404.0,6,6,6435.38,2
17405.0,4,2,541.71,3
17406.0,71,3,2184.42,1
17409.0,127,2,771.85,1
17410.0,1,4,978.38,3
17412.0,31,4,685.46,1
17414.0,127,1,598.0,0
17416.0,61,2,3129.32,1
17419.0,130,6,1844.81,1
17420.0,698,1,130.85,0
17422.0,5,3,1084.65,3
17423.0,189,1,449.42,0
17425.0,62,1,688.97,0
17426.0,93,4,2951.91,1
17428.0,7,16,8641.94,2
17429.0,158,3,524.9200000000001,1
17430.0,153,2,265.76,0
17432.0,302,1,175.89,0
17433.0,2,1,303.15999999999997,3
17434.0,152,2,635.08,1
17436.0,121,1,93.89999999999999,0
17440.0,187,3,186.42000000000002,0
17442.0,64,4,1553.55,1
17443.0,250,1,534.24,0
17444.0,34,1,1217.64,1
17446.0,312,1,68.10000000000001,0
17449.0,152,3,937.24,1
17450.0,4,11,35824.22,2
17451.0,121,1,294.18,0
17453.0,184,1,341.99999999999994,0
17456.0,455,1,249.86,0
17457.0,217,4,1370.5,1
17459.0,62,1,300.39,0
17460.0,185,3,230.15,0
17461.0,61,1,382.56,0
17462.0,62,1,212.28,0
17464.0,248,1,289.96000000000004,0
17469.0,218,1,440.71,0
17470.0,189,4,816.47,1
17472.0,339,1,259.27,0
17481.0,155,3,838.03,1
17483.0,95,2,294.40000000000003,0
17489.0,1,2,376.64,3
17490.0,90,4,1077.82,1
17491.0,121,5,1723.93,1
17492.0,221,1,374.57,0
17495.0,302,2,497.56,0
17500.0,61,1,288.0,0
17501.0,281,2,288.6,0
17502.0,61,1,226.60000000000002,0
17503.0,152,2,558.96,1
17504.0,189,1,251.75,0
17505.0,338,1,658.85,0
17507.0,283,1,340.56,0
17508.0,252,1,387.31,0
17509.0,62,7,5200.5,2
17511.0,7,15,49108.16,2
17512.0,30,5,1635.27,2
17514.0,278,1,208.65,0
17515.0,122,1,67.65,0
17516.0,3,2,281.02,3
17517.0,253,1,153.94,0
17519.0,547,1,335.3,0
17521.0,61,2,563.65,1
17522.0,96,3,845.02,1
17526.0,213,2,549.9,1
17527.0,220,1,292.11,0
17528.0,1,3,1041.13,3
17530.0,120,2,515.67,1
17531.0,307,1,296.7,0
17535.0,252,1,164.4,0
17537.0,61,2,887.67,1
17550.0,68,1,156.22,0
17552.0,62,3,315.02,1
17553.0,306,1,1487.6,1
17554.0,31,3,925.9,1
17555.0,101,1,195.45,0
17560.0,157,3,531.0,1
17562.0,64,2,235.3,0
17566.0,332,1,474.95,0
17567.0,124,4,2061.73,1
17569.0,40,1,344.14,0
17571.0,161,1,75.6,0
17572.0,336,2,114.60000000000001,0
17573.0,61,2,373.1,1
17574.0,37,1,185.65,0
17576.0,3,9,1942.01,2
17578.0,219,1,143.45999999999998,0
17579.0,213,1,178.04,0
17580.0,341,1,47.7,0
17581.0,67,17,5998.92,2
17584.0,247,2,1242.3,1
17585.0,224,1,417.81,0
17589.0,34,3,1813.4,1
17590.0,152,1,320.93,0
17591.0,94,2,597.9,1
17593.0,93,2,1663.82,1
17595.0,303,1,155.8,0
17596.0,154,4,1897.57,1
17597.0,67,1,2044.3700000000001,1
17602.0,152,2,1231.19,1
17604.0,189,1,173.12,0
17608.0,183,2,191.99,0
17609.0,69,1,107.65,0
17611.0,37,7,1718.43,2
17612.0,97,2,704.36,1
17613.0,162,2,826.5500000000001,1
17615.0,337,2,211.05,0
17616.0,517,1,326.4,0
17618.0,221,3,930.28,1
17620.0,31,1,81.44,0
